date_saved,county,county_population,partially_covered,rate_partially_covered,fully_covered,rate_fully_covered,date_updated
2022-02-07,Wyoming,26794,2622,,15523,,2021-09-28
2022-02-14,Fulton,14530,375,,4306,,2021-09-28
2022-02-14,Snyder,40372,1898,,16833,,2021-09-28
2022-02-14,Schuylkill,141359,9153,,81061,,2021-09-28
2022-02-14,Bradford,60323,4621,,23177,,2021-09-28
2022-02-14,Blair,121829,8842,,59002,,2021-09-28
2022-02-14,Fayette,129274,10449,,68459,,2021-09-28
2022-02-14,Montour,18230,1507,,13700,,2021-09-28
2022-02-14,Crawford,84629,5872,,39031,,2021-09-28
2022-02-14,Erie,269728,24790,,153855,,2021-09-28
2022-02-14,Columbia,64964,3883,,37649,,2021-09-28
2022-02-14,Cumberland,253370,33394,,157652,,2021-09-28
2022-02-14,Carbon,64182,4946,,37354,,2021-09-28
2022-02-14,Chester,524989,86764,,356881,,2021-09-28
2022-02-14,Lycoming,113299,7465,,58088,,2021-09-28
2022-02-14,Franklin,155027,7801,,66921,,2021-09-28
2022-02-14,Northampton,305285,25678,,197753,,2021-09-28
2022-02-14,Sullivan,6066,561,,3153,,2021-09-28
2022-02-14,Somerset,73447,4656,,33967,,2021-09-28
2022-02-14,Bedford,47888,2118,,17305,,2021-09-28
2022-02-14,Clinton,38632,2576,,16962,,2021-09-28
2022-02-14,Northumberland,90843,4922,,50735,,2021-09-28
2022-02-14,Union,44923,2467,,21599,,2021-09-28
2022-02-14,Huntingdon,45144,2649,,21271,,2021-09-28
2022-02-14,Wayne,51361,5317,,28684,,2021-09-28
2022-02-14,Lehigh,369318,31641,,255348,,2021-09-28
2022-02-14,Potter,16526,1261,,5938,,2021-09-28
2022-02-14,Warren,39191,3032,,17762,,2021-09-28
2022-02-14,Lebanon,141793,10085,,72203,,2021-09-28
2022-02-14,Lancaster,545724,40434,,304927,,2021-09-28
2022-02-14,Elk,29910,1785,,16325,,2021-09-28
2022-02-14,Indiana,84073,5085,,36181,,2021-09-28
2022-02-14,Susquehanna,40328,2753,,16411,,2021-09-28
2022-02-14,Philadelphia,1584064,116915,,226785,,2021-09-28
2022-02-14,Adams,103009,6194,,51124,,2021-09-28
2022-02-14,Forest,7247,466,,5072,,2021-09-28
2022-02-14,Mifflin,46138,1704,,21862,,2021-09-28
2022-02-14,Delaware,566747,83829,,348845,,2021-09-28
2022-02-14,Mercer,109424,8188,,54316,,2021-09-28
2022-02-14,Greene,36233,2376,,16030,,2021-09-28
2022-02-14,Allegheny,1216045,149929,,811004,,2021-09-28
2022-02-14,Mckean,40625,4370,,17518,,2021-09-28
2022-02-14,Centre,162385,14003,,93630,,2021-09-28
2022-02-14,Cameron,4447,234,,2406,,2021-09-28
2022-02-14,Washington,206865,19630,,124965,,2021-09-28
2022-02-14,Bucks,628270,91642,,385690,,2021-09-28
2022-02-14,Venango,50668,3723,,22820,,2021-09-28
2022-02-14,Westmoreland,348899,27935,,194240,,2021-09-28
2022-02-14,Jefferson,43425,2187,,20271,,2021-09-28
2022-02-14,Cambria,130192,8933,,69138,,2021-09-28
2022-02-14,Dauphin,278299,31475,,162752,,2021-09-28
2022-02-14,Armstrong,64735,4348,,37777,,2021-09-28
2022-02-14,Tioga,40591,2955,,17447,,2021-09-28
2022-02-14,Clarion,38438,2227,,16273,,2021-09-28
2022-02-14,Monroe,170271,14678,,93788,,2021-09-28
2022-02-14,Clearfield,79255,4500,,37975,,2021-09-28
2022-02-14,Lackawanna,209674,19442,,141217,,2021-09-28
2022-02-14,Montgomery,830915,139458,,523851,,2021-09-28
2022-02-14,Lawrence,85512,7687,,42767,,2021-09-28
2022-02-14,Perry,46272,3197,,21600,,2021-09-28
2022-02-14,Juniata,24763,884,,9707,,2021-09-28
2022-02-14,Butler,187853,15206,,114563,,2021-09-28
2022-02-14,Beaver,163929,14066,,87179,,2021-09-28
2022-02-14,Out-of-State,0,255504,,399766,,2021-09-28
2022-02-14,Luzerne,317417,26257,,194232,,2021-09-28
2022-02-14,Wyoming,26794,2609,,15605,,2021-09-28
2022-02-14,Berks,421164,35179,,238639,,2021-09-28
2022-02-14,York,449058,32181,,243911,,2021-09-28
2022-02-14,Pike,55809,6685,,28125,,2021-09-28
2022-02-21,Fayette,129274,10434,,68594,,2021-09-28
2022-02-21,Out-of-State,0,256629,,401308,,2021-09-28
2022-02-21,Lawrence,85512,7671,,42856,,2021-09-28
2022-02-21,Centre,162385,14055,,93863,,2021-09-28
2022-02-21,Jefferson,43425,2157,,20325,,2021-09-28
2022-02-21,Somerset,73447,4649,,34028,,2021-09-28
2022-02-21,Venango,50668,3688,,22890,,2021-09-28
2022-02-21,Bradford,60323,4606,,23331,,2021-09-28
2022-02-21,Mifflin,46138,1679,,21938,,2021-09-28
2022-02-21,Lancaster,545724,40220,,305826,,2021-09-28
2022-02-21,Franklin,155027,7727,,67148,,2021-09-28
2022-02-21,Blair,121829,8784,,59136,,2021-09-28
2022-02-21,Forest,7247,465,,5079,,2021-09-28
2022-02-21,Union,44923,2467,,21642,,2021-09-28
2022-02-21,Westmoreland,348899,27832,,194685,,2021-09-28
2022-02-21,Dauphin,278299,31346,,163532,,2021-09-28
2022-02-21,Cambria,130192,8886,,69278,,2021-09-28
2022-02-21,Schuylkill,141359,9112,,81270,,2021-09-28
2022-02-21,Erie,269728,24694,,154216,,2021-09-28
2022-02-21,Adams,103009,6149,,51265,,2021-09-28
2022-02-21,Beaver,163929,13964,,87484,,2021-09-28
2022-02-21,Washington,206865,19542,,125304,,2021-09-28
2022-02-21,Juniata,24763,881,,9742,,2021-09-28
2022-02-21,Huntingdon,45144,2688,,21298,,2021-09-28
2022-02-21,Montgomery,830915,139088,,525269,,2021-09-28
2022-02-21,York,449058,31974,,244650,,2021-09-28
2022-02-21,Snyder,40372,1905,,16866,,2021-09-28
2022-02-21,Butler,187853,15177,,114771,,2021-09-28
2022-02-21,Sullivan,6066,560,,3164,,2021-09-28
2022-02-21,Cumberland,253370,33427,,158171,,2021-09-28
2022-02-21,Indiana,84073,5061,,36271,,2021-09-28
2022-02-21,Lackawanna,209674,19405,,141533,,2021-09-28
2022-02-21,Berks,421164,35037,,239470,,2021-09-28
2022-02-21,Clinton,38632,2547,,17018,,2021-09-28
2022-02-21,Elk,29910,1775,,16353,,2021-09-28
2022-02-21,Bedford,47888,2107,,17337,,2021-09-28
2022-02-21,Perry,46272,3178,,21661,,2021-09-28
2022-02-21,Allegheny,1216045,149988,,812664,,2021-09-28
2022-02-21,Warren,39191,3032,,17797,,2021-09-28
2022-02-21,Monroe,170271,14636,,94081,,2021-09-28
2022-02-21,Cameron,4447,237,,2407,,2021-09-28
2022-02-21,Lebanon,141793,10014,,72457,,2021-09-28
2022-02-21,Greene,36233,2369,,16069,,2021-09-28
2022-02-21,Delaware,566747,83548,,350071,,2021-09-28
2022-02-21,Chester,524989,86386,,357994,,2021-09-28
2022-02-21,Armstrong,64735,4298,,37877,,2021-09-28
2022-02-21,Fulton,14530,364,,4320,,2021-09-28
2022-02-21,Mckean,40625,4354,,17582,,2021-09-28
2022-02-21,Clearfield,79255,4468,,38075,,2021-09-28
2022-02-21,Philadelphia,1584064,116910,,228237,,2021-09-28
2022-02-21,Wayne,51361,5309,,28749,,2021-09-28
2022-02-21,Montour,18230,1505,,13731,,2021-09-28
2022-02-21,Bucks,628270,91439,,386652,,2021-09-28
2022-02-21,Potter,16526,1251,,5958,,2021-09-28
2022-02-21,Wyoming,26794,2591,,15648,,2021-09-28
2022-02-21,Tioga,40591,2938,,17534,,2021-09-28
2022-02-21,Northumberland,90843,4894,,50852,,2021-09-28
2022-02-21,Clarion,38438,2220,,16311,,2021-09-28
2022-02-21,Columbia,64964,3844,,37752,,2021-09-28
2022-02-21,Susquehanna,40328,2764,,16444,,2021-09-28
2022-02-21,Lycoming,113299,7416,,58271,,2021-09-28
2022-02-21,Mercer,109424,8156,,54418,,2021-09-28
2022-02-21,Carbon,64182,4912,,37476,,2021-09-28
2022-02-21,Northampton,305285,25592,,198161,,2021-09-28
2022-02-21,Luzerne,317417,26106,,194804,,2021-09-28
2022-02-21,Crawford,84629,5840,,39138,,2021-09-28
2022-02-21,Lehigh,369318,31589,,255993,,2021-09-28
2022-02-21,Pike,55809,6682,,28205,,2021-09-28
2022-02-28,Forest,7247,467,,5086,,2022-02-21
2022-02-28,Venango,50668,3664,,22967,,2022-02-21
2022-02-28,Union,44923,2474,,21718,,2022-02-21
2022-02-28,Crawford,84629,5798,,39340,,2022-02-21
2022-02-28,Jefferson,43425,2108,,20420,,2022-02-21
2022-02-28,Northampton,305285,25549,,198847,,2022-02-21
2022-02-28,Luzerne,317417,25946,,195645,,2022-02-21
2022-02-28,Mckean,40625,4313,,17693,,2022-02-21
2022-02-28,Huntingdon,45144,2679,,21376,,2022-02-21
2022-02-28,Butler,187853,15131,,115108,,2022-02-21
2022-02-28,Warren,39191,3014,,17855,,2022-02-21
2022-02-28,Beaver,163929,13863,,87799,,2022-02-21
2022-02-28,Northumberland,90843,4849,,51079,,2022-02-21
2022-02-28,Carbon,64182,4914,,37596,,2022-02-21
2022-02-28,Lehigh,369318,31566,,257036,,2022-02-21
2022-02-28,Franklin,155027,7651,,67507,,2022-02-21
2022-02-28,Elk,29910,1763,,16404,,2022-02-21
2022-02-28,Mercer,109424,8137,,54573,,2022-02-21
2022-02-28,Lackawanna,209674,19381,,141988,,2022-02-21
2022-02-28,Fulton,14530,359,,4344,,2022-02-21
2022-02-28,Westmoreland,348899,27663,,195390,,2022-02-21
2022-02-28,Pike,55809,6683,,28334,,2022-02-21
2022-02-28,Monroe,170271,14654,,94455,,2022-02-21
2022-02-28,Montour,18230,1473,,13799,,2022-02-21
2022-02-28,Mifflin,46138,1666,,22017,,2022-02-21
2022-02-28,Bucks,628270,91439,,388132,,2022-02-21
2022-02-28,Lawrence,85512,7617,,43025,,2022-02-21
2022-02-28,Lycoming,113299,7348,,58537,,2022-02-21
2022-02-28,Bedford,47888,2116,,17389,,2022-02-21
2022-02-28,Clinton,38632,2530,,17111,,2022-02-21
2022-02-28,Adams,103009,6090,,51473,,2022-02-21
2022-02-28,Berks,421164,34837,,240702,,2022-02-21
2022-02-28,Armstrong,64735,4242,,38042,,2022-02-21
2022-02-28,Juniata,24763,871,,9789,,2022-02-21
2022-02-28,Philadelphia,1584064,117366,,229977,,2022-02-21
2022-02-28,Clearfield,79255,4417,,38248,,2022-02-21
2022-02-28,Sullivan,6066,561,,3170,,2022-02-21
2022-02-28,Snyder,40372,1881,,16934,,2022-02-21
2022-02-28,Clarion,38438,2206,,16369,,2022-02-21
2022-02-28,Lancaster,545724,39876,,307330,,2022-02-21
2022-02-28,Lebanon,141793,9933,,72858,,2022-02-21
2022-02-28,Indiana,84073,5041,,36385,,2022-02-21
2022-02-28,York,449058,31621,,245962,,2022-02-21
2022-02-28,Wayne,51361,5306,,28838,,2022-02-21
2022-02-28,Schuylkill,141359,9035,,81629,,2022-02-21
2022-02-28,Blair,121829,8700,,59416,,2022-02-21
2022-02-28,Washington,206865,19465,,125763,,2022-02-21
2022-02-28,Allegheny,1216045,150125,,815522,,2022-02-21
2022-02-28,Delaware,566747,83335,,351700,,2022-02-21
2022-02-28,Susquehanna,40328,2744,,16502,,2022-02-21
2022-02-28,Cumberland,253370,33299,,159113,,2022-02-21
2022-02-28,Potter,16526,1233,,5987,,2022-02-21
2022-02-28,Somerset,73447,4612,,34178,,2022-02-21
2022-02-28,Cambria,130192,8817,,69548,,2022-02-21
2022-02-28,Wyoming,26794,2580,,15693,,2022-02-21
2022-02-28,Greene,36233,2338,,16153,,2022-02-21
2022-02-28,Dauphin,278299,31258,,164512,,2022-02-21
2022-02-28,Erie,269728,24582,,154789,,2022-02-21
2022-02-28,Cameron,4447,231,,2420,,2022-02-21
2022-02-28,Centre,162385,14066,,94141,,2022-02-21
2022-02-28,Tioga,40591,2929,,17586,,2022-02-21
2022-02-28,Out-of-State,0,258391,,402928,,2022-02-21
2022-02-28,Perry,46272,3153,,21757,,2022-02-21
2022-02-28,Bradford,60323,4585,,23428,,2022-02-21
2022-02-28,Fayette,129274,10379,,68893,,2022-02-21
2022-02-28,Columbia,64964,3782,,37913,,2022-02-21
2022-02-28,Montgomery,830915,139275,,527144,,2022-02-21
2022-02-28,Chester,524989,86289,,359288,,2022-02-21
2022-03-14,Forest,7247,469,,5094,,2022-02-21
2022-03-14,Sullivan,6066,554,,3178,,2022-02-21
2022-03-14,Cameron,4447,231,,2422,,2022-02-21
2022-03-14,Elk,29910,1775,,16445,,2022-02-21
2022-03-14,Franklin,155027,7656,,67864,,2022-02-21
2022-03-14,Montour,18230,1469,,13855,,2022-02-21
2022-03-14,Juniata,24763,848,,9848,,2022-02-21
2022-03-14,Westmoreland,348899,27566,,196130,,2022-02-21
2022-03-14,Lackawanna,209674,19275,,142576,,2022-02-21
2022-03-14,Somerset,73447,4616,,34343,,2022-02-21
2022-03-14,Jefferson,43425,2098,,20480,,2022-02-21
2022-03-14,Bedford,47888,2112,,17458,,2022-02-21
2022-03-14,Snyder,40372,1886,,16996,,2022-02-21
2022-03-14,Mckean,40625,4308,,17760,,2022-02-21
2022-03-14,Armstrong,64735,4210,,38171,,2022-02-21
2022-03-14,Bradford,60323,4599,,23514,,2022-02-21
2022-03-14,Crawford,84629,5766,,39490,,2022-02-21
2022-03-14,Philadelphia,1584064,117592,,232351,,2022-02-21
2022-03-14,Greene,36233,2323,,16212,,2022-02-21
2022-03-14,Lycoming,113299,7365,,58813,,2022-02-21
2022-03-14,Carbon,64182,4900,,37745,,2022-02-21
2022-03-14,Northumberland,90843,4810,,51283,,2022-02-21
2022-03-14,Clearfield,79255,4401,,38382,,2022-02-21
2022-03-14,Erie,269728,24588,,155402,,2022-02-21
2022-03-14,Cambria,130192,8807,,69802,,2022-02-21
2022-03-14,Huntingdon,45144,2708,,21504,,2022-02-21
2022-03-14,Northampton,305285,25578,,199605,,2022-02-21
2022-03-14,Lebanon,141793,9917,,73315,,2022-02-21
2022-03-14,Butler,187853,15128,,115458,,2022-02-21
2022-03-14,Clinton,38632,2522,,17181,,2022-02-21
2022-03-14,Columbia,64964,3776,,38075,,2022-02-21
2022-03-14,Schuylkill,141359,9023,,81959,,2022-02-21
2022-03-14,Adams,103009,6079,,51685,,2022-02-21
2022-03-14,Cumberland,253370,33414,,160213,,2022-02-21
2022-03-14,Venango,50668,3653,,23054,,2022-02-21
2022-03-14,Dauphin,278299,31362,,165663,,2022-02-21
2022-03-14,Berks,421164,34859,,242134,,2022-02-21
2022-03-14,Potter,16526,1223,,6018,,2022-02-21
2022-03-14,Clarion,38438,2190,,16424,,2022-02-21
2022-03-14,Warren,39191,3015,,17900,,2022-02-21
2022-03-14,Blair,121829,8652,,59669,,2022-02-21
2022-03-14,Pike,55809,6699,,28439,,2022-02-21
2022-03-14,Monroe,170271,14728,,94931,,2022-02-21
2022-03-14,Fayette,129274,10353,,69148,,2022-02-21
2022-03-14,Lancaster,545724,39697,,308908,,2022-02-21
2022-03-14,Indiana,84073,4973,,36563,,2022-02-21
2022-03-14,York,449058,31310,,247347,,2022-02-21
2022-03-14,Lehigh,369318,31538,,258199,,2022-02-21
2022-03-14,Allegheny,1216045,150564,,818762,,2022-02-21
2022-03-14,Bucks,628270,91399,,389867,,2022-02-21
2022-03-14,Washington,206865,19369,,126364,,2022-02-21
2022-03-14,Out-of-State,0,259991,,404659,,2022-02-21
2022-03-14,Wayne,51361,5307,,28951,,2022-02-21
2022-03-14,Delaware,566747,83238,,353508,,2022-02-21
2022-03-14,Tioga,40591,2919,,17647,,2022-02-21
2022-03-14,Mifflin,46138,1635,,22109,,2022-02-21
2022-03-14,Beaver,163929,13853,,88092,,2022-02-21
2022-03-14,Mercer,109424,8139,,54741,,2022-02-21
2022-03-14,Fulton,14530,352,,4363,,2022-02-21
2022-03-14,Union,44923,2463,,21793,,2022-02-21
2022-03-14,Luzerne,317417,25924,,196439,,2022-02-21
2022-03-14,Chester,524989,86136,,360785,,2022-02-21
2022-03-14,Susquehanna,40328,2748,,16552,,2022-02-21
2022-03-14,Montgomery,830915,137848,,532496,,2022-02-21
2022-03-14,Wyoming,26794,2574,,15741,,2022-02-21
2022-03-14,Perry,46272,3101,,21881,,2022-02-21
2022-03-14,Lawrence,85512,7620,,43170,,2022-02-21
2022-03-14,Centre,162385,14134,,94455,,2022-02-21
2022-03-21,Monroe,170271,14719,,95161,,2022-02-21
2022-03-21,Cambria,130192,8800,,69907,,2022-02-21
2022-03-21,Lancaster,545724,39707,,309648,,2022-02-21
2022-03-21,Elk,29910,1783,,16460,,2022-02-21
2022-03-21,Clinton,38632,2517,,17217,,2022-02-21
2022-03-21,Venango,50668,3657,,23089,,2022-02-21
2022-03-21,Mckean,40625,4301,,17784,,2022-02-21
2022-03-21,Susquehanna,40328,2755,,16577,,2022-02-21
2022-03-21,Berks,421164,34815,,242667,,2022-02-21
2022-03-21,Delaware,566747,83314,,354100,,2022-02-21
2022-03-21,Greene,36233,2316,,16235,,2022-02-21
2022-03-21,Wayne,51361,5290,,29010,,2022-02-21
2022-03-21,Luzerne,317417,25840,,196816,,2022-02-21
2022-03-21,Blair,121829,8649,,59747,,2022-02-21
2022-03-21,York,449058,31256,,247901,,2022-02-21
2022-03-21,Fulton,14530,357,,4369,,2022-02-21
2022-03-21,Carbon,64182,4916,,37814,,2022-02-21
2022-03-21,Potter,16526,1231,,6025,,2022-02-21
2022-03-21,Perry,46272,3089,,21923,,2022-02-21
2022-03-21,Bedford,47888,2107,,17478,,2022-02-21
2022-03-21,Tioga,40591,2926,,17671,,2022-02-21
2022-03-21,Franklin,155027,7647,,68016,,2022-02-21
2022-03-21,Bradford,60323,4598,,23546,,2022-02-21
2022-03-21,Erie,269728,24580,,155654,,2022-02-21
2022-03-21,Montgomery,830915,137891,,533306,,2022-02-21
2022-03-21,Washington,206865,19393,,126560,,2022-02-21
2022-03-21,Warren,39191,3021,,17922,,2022-02-21
2022-03-21,Forest,7247,470,,5096,,2022-02-21
2022-03-21,Northampton,305285,25573,,199896,,2022-02-21
2022-03-21,Crawford,84629,5774,,39530,,2022-02-21
2022-03-21,Lebanon,141793,9923,,73468,,2022-02-21
2022-03-21,Armstrong,64735,4201,,38221,,2022-02-21
2022-03-21,Beaver,163929,13878,,88184,,2022-02-21
2022-03-21,Columbia,64964,3772,,38122,,2022-02-21
2022-03-21,Pike,55809,6696,,28480,,2022-02-21
2022-03-21,Adams,103009,6090,,51759,,2022-02-21
2022-03-21,Lehigh,369318,31573,,258659,,2022-02-21
2022-03-21,Westmoreland,348899,27609,,196435,,2022-02-21
2022-03-21,Northumberland,90843,4816,,51349,,2022-02-21
2022-03-21,Dauphin,278299,31352,,166188,,2022-02-21
2022-03-21,Butler,187853,15118,,115596,,2022-02-21
2022-03-21,Clarion,38438,2199,,16437,,2022-02-21
2022-03-21,Centre,162385,14157,,94578,,2022-02-21
2022-03-21,Indiana,84073,4966,,36611,,2022-02-21
2022-03-21,Union,44923,2471,,21822,,2022-02-21
2022-03-21,Jefferson,43425,2087,,20505,,2022-02-21
2022-03-21,Sullivan,6066,557,,3179,,2022-02-21
2022-03-21,Clearfield,79255,4386,,38431,,2022-02-21
2022-03-21,Mercer,109424,8144,,54812,,2022-02-21
2022-03-21,Lackawanna,209674,19280,,142810,,2022-02-21
2022-03-21,Juniata,24763,842,,9862,,2022-02-21
2022-03-21,Allegheny,1216045,151054,,820118,,2022-02-21
2022-03-21,Cumberland,253370,33419,,160644,,2022-02-21
2022-03-21,Philadelphia,1584064,117825,,233148,,2022-02-21
2022-03-21,Snyder,40372,1873,,17026,,2022-02-21
2022-03-21,Bucks,628270,91374,,390443,,2022-02-21
2022-03-21,Lycoming,113299,7340,,58920,,2022-02-21
2022-03-21,Fayette,129274,10335,,69268,,2022-02-21
2022-03-21,Schuylkill,141359,9009,,82102,,2022-02-21
2022-03-21,Chester,524989,86050,,361410,,2022-02-21
2022-03-21,Out-of-State,0,260465,,405455,,2022-02-21
2022-03-21,Somerset,73447,4625,,34393,,2022-02-21
2022-03-21,Mifflin,46138,1635,,22142,,2022-02-21
2022-03-21,Lawrence,85512,7616,,43222,,2022-02-21
2022-03-21,Huntingdon,45144,2732,,21550,,2022-02-21
2022-03-21,Wyoming,26794,2581,,15760,,2022-02-21
2022-03-21,Cameron,4447,229,,2424,,2022-02-21
2022-03-21,Montour,18230,1462,,13872,,2022-02-21
2022-03-28,Northumberland,90843,4820,,51432,,2022-02-21
2022-03-28,Allegheny,1216045,151018,,821406,,2022-02-21
2022-03-28,Huntingdon,45144,2751,,21591,,2022-02-21
2022-03-28,Fayette,129274,10349,,69350,,2022-02-21
2022-03-28,Montgomery,830915,137891,,534203,,2022-02-21
2022-03-28,Delaware,566747,83322,,354723,,2022-02-21
2022-03-28,Bradford,60323,4586,,23587,,2022-02-21
2022-03-28,Juniata,24763,832,,9887,,2022-02-21
2022-03-28,Elk,29910,1785,,16477,,2022-02-21
2022-03-28,Westmoreland,348899,27570,,196735,,2022-02-21
2022-03-28,Adams,103009,6106,,51821,,2022-02-21
2022-03-28,Northampton,305285,25627,,200145,,2022-02-21
2022-03-28,Blair,121829,8643,,59833,,2022-02-21
2022-03-28,Out-of-State,0,261295,,406132,,2022-02-21
2022-03-28,Berks,421164,34863,,243138,,2022-02-21
2022-03-28,Bedford,47888,2106,,17501,,2022-02-21
2022-03-28,Pike,55809,6702,,28518,,2022-02-21
2022-03-28,Crawford,84629,5763,,39571,,2022-02-21
2022-03-28,Columbia,64964,3794,,38185,,2022-02-21
2022-03-28,Lancaster,545724,39660,,310274,,2022-02-21
2022-03-28,Chester,524989,85988,,361971,,2022-02-21
2022-03-28,Montour,18230,1465,,13890,,2022-02-21
2022-03-28,Schuylkill,141359,9012,,82230,,2022-02-21
2022-03-28,Philadelphia,1584064,118119,,233995,,2022-02-21
2022-03-28,Cambria,130192,8794,,69991,,2022-02-21
2022-03-28,Centre,162385,14207,,94696,,2022-02-21
2022-03-28,Washington,206865,19366,,126751,,2022-02-21
2022-03-28,Indiana,84073,4977,,36669,,2022-02-21
2022-03-28,Lycoming,113299,7353,,59025,,2022-02-21
2022-03-28,Wayne,51361,5294,,29038,,2022-02-21
2022-03-28,Dauphin,278299,31338,,166559,,2022-02-21
2022-03-28,Lehigh,369318,31564,,259074,,2022-02-21
2022-03-28,Mercer,109424,8152,,54850,,2022-02-21
2022-03-28,Jefferson,43425,2076,,20525,,2022-02-21
2022-03-28,Carbon,64182,4933,,37851,,2022-02-21
2022-03-28,Armstrong,64735,4201,,38265,,2022-02-21
2022-03-28,Mifflin,46138,1638,,22180,,2022-02-21
2022-03-28,Clearfield,79255,4374,,38484,,2022-02-21
2022-03-28,Lackawanna,209674,19267,,143010,,2022-02-21
2022-03-28,Lawrence,85512,7608,,43272,,2022-02-21
2022-03-28,Fulton,14530,355,,4373,,2022-02-21
2022-03-28,Venango,50668,3656,,23123,,2022-02-21
2022-03-28,Erie,269728,24563,,155868,,2022-02-21
2022-03-28,Luzerne,317417,25824,,197106,,2022-02-21
2022-03-28,Clarion,38438,2189,,16461,,2022-02-21
2022-03-28,York,449058,31233,,248359,,2022-02-21
2022-03-28,Susquehanna,40328,2775,,16594,,2022-02-21
2022-03-28,Cumberland,253370,33491,,161035,,2022-02-21
2022-03-28,Beaver,163929,13876,,88295,,2022-02-21
2022-03-28,Mckean,40625,4302,,17812,,2022-02-21
2022-03-28,Union,44923,2473,,21848,,2022-02-21
2022-03-28,Lebanon,141793,9879,,73619,,2022-02-21
2022-03-28,Butler,187853,15135,,115739,,2022-02-21
2022-03-28,Greene,36233,2314,,16258,,2022-02-21
2022-03-28,Somerset,73447,4619,,34445,,2022-02-21
2022-03-28,Franklin,155027,7660,,68142,,2022-02-21
2022-03-28,Monroe,170271,14724,,95380,,2022-02-21
2022-03-28,Warren,39191,3019,,17943,,2022-02-21
2022-03-28,Tioga,40591,2924,,17700,,2022-02-21
2022-03-28,Perry,46272,3102,,21958,,2022-02-21
2022-03-28,Sullivan,6066,557,,3182,,2022-02-21
2022-03-28,Wyoming,26794,2582,,15772,,2022-02-21
2022-03-28,Bucks,628270,91377,,391067,,2022-02-21
2022-03-28,Clinton,38632,2500,,17267,,2022-02-21
2022-03-28,Snyder,40372,1863,,17051,,2022-02-21
2022-03-28,Potter,16526,1237,,6033,,2022-02-21
2022-03-28,Cameron,4447,230,,2424,,2022-02-21
2022-03-28,Forest,7247,469,,5105,,2022-02-21
2022-04-04,Potter,16526,1239,,6048,,2022-02-21
2022-04-04,Mifflin,46138,1633,,22215,,2022-02-21
2022-04-04,Clarion,38438,2204,,16476,,2022-02-21
2022-04-04,Union,44923,2470,,21882,,2022-02-21
2022-04-04,Centre,162385,14227,,94835,,2022-02-21
2022-04-04,Juniata,24763,841,,9897,,2022-02-21
2022-04-04,Lebanon,141793,9857,,73756,,2022-02-21
2022-04-04,Cumberland,253370,33405,,161506,,2022-02-21
2022-04-04,Columbia,64964,3791,,38240,,2022-02-21
2022-04-04,Wayne,51361,5274,,29093,,2022-02-21
2022-04-04,Clearfield,79255,4360,,38544,,2022-02-21
2022-04-04,Somerset,73447,4619,,34514,,2022-02-21
2022-04-04,Out-of-State,0,262354,,407033,,2022-02-21
2022-04-04,Dauphin,278299,31312,,166956,,2022-02-21
2022-04-04,Erie,269728,24426,,156235,,2022-02-21
2022-04-04,Washington,206865,19316,,126976,,2022-02-21
2022-04-04,Montgomery,830915,137273,,535955,,2022-02-21
2022-04-04,Elk,29910,1778,,16501,,2022-02-21
2022-04-04,Delaware,566747,83059,,355740,,2022-02-21
2022-04-04,Wyoming,26794,2585,,15791,,2022-02-21
2022-04-04,Beaver,163929,13838,,88475,,2022-02-21
2022-04-04,Mckean,40625,4284,,17846,,2022-02-21
2022-04-04,Bedford,47888,2109,,17519,,2022-02-21
